137.91	190.88	102.06
139.38	190.89	101.74
140.84	190.89	101.83
142.29	190.87	102.48
143.75	190.87	102.53
145.23	190.88	102
146.75	190.93	100.28
148.18	190.9	101.36
149.61	190.87	102.27
151.05	190.85	102.97
152.5	190.84	103.29
154.07	190.93	100.35
155.64	191.01	97.67
157.2	191.07	95.48
158.68	191.07	95.33
160.17	191.09	94.85
161.68	191.11	94
163.25	191.18	91.79
164.87	191.27	88.67
166.46	191.34	86.12
168.08	191.43	83.26
169.79	191.56	78.66
171.54	191.71	73.62
173.31	191.87	68.28
175.02	191.99	64.33
44.16	190.43	66.57
45.79	190.35	69.68
47.49	190.21	74.52
49.15	190.09	78.68
50.79	189.98	82.65
52.36	189.91	84.96
53.91	189.86	86.62
55.44	189.82	88.19
56.97	189.78	89.65
58.5	189.73	91.33
60.03	189.68	92.94
61.56	189.63	94.89
63.12	189.54	97.89
64.64	189.49	99.63
66.11	189.49	99.68
67.58	189.49	99.82
69.06	189.47	100.52
70.56	189.44	101.7
72.05	189.4	103.05
73.53	189.38	103.77
74.98	189.4	102.85
76.42	189.43	102.02
77.89	189.42	102.41
79.37	189.39	103.24
80.86	189.35	104.74
82.31	189.36	104.35
83.76	189.39	103.34
85.21	189.41	102.6
86.67	189.44	101.7
88.12	189.45	101.17
89.6	189.44	101.72
91.07	189.41	102.76
92.54	189.39	103.22
94	189.37	103.87
95.47	189.36	104.45
96.93	189.33	105.34
98.4	189.3	106.58
99.86	189.27	107.59
101.32	189.22	109.13
102.78	189.17	111.11
104.23	189.07	114.39
105.67	189	116.83
107.11	188.96	118.23
108.55	188.93	119.44
110	188.91	120.11
111.44	188.9	120.47
112.88	188.9	120.43
114.33	188.92	119.74
115.79	188.97	117.82
117.28	189.08	114.27
118.79	189.21	109.76
120.27	189.27	107.38
121.75	189.31	105.95
123.23	189.35	104.66
124.71	189.38	103.72
126.18	189.39	103.17
127.66	189.43	102.03
129.15	189.45	101.06
130.63	189.47	100.39
132.1	189.49	99.89
133.57	189.49	99.91
135.01	189.46	100.78
136.47	189.45	101.23
137.91	189.43	101.87
139.36	189.41	102.4
140.9	189.48	99.98
142.39	189.51	98.92
143.85	189.5	99.24
145.29	189.48	100.15
146.71	189.44	101.55
148.17	189.44	101.52
149.66	189.45	100.94
151.14	189.47	100.46
152.6	189.46	100.61
154.04	189.45	101.11
155.63	189.53	98.05
157.24	189.63	94.53
158.73	189.65	94.05
160.21	189.65	93.81
161.72	189.67	93.09
163.28	189.73	91.13
164.88	189.81	88.34
166.47	189.87	86.11
168.07	189.94	83.64
169.75	190.06	79.51
171.51	190.21	74.28
173.27	190.36	68.99
175.02	190.49	64.39
44.16	188.94	66.65
45.82	188.84	70.28
47.5	188.71	74.73
49.14	188.61	78.4
50.77	188.51	82.07
52.33	188.45	84.22
53.89	188.4	86.18
55.42	188.36	87.75
56.96	188.31	89.42
58.51	188.26	91.46
60.03	188.22	92.93
61.56	188.17	94.68
63.06	188.14	95.68
64.55	188.12	96.42
66.04	188.1	97.22
67.55	188.06	98.57
69.04	188.03	99.76
70.55	187.99	101.25
72.04	187.95	102.65
73.55	187.9	104.45
75.03	187.88	105.37
76.48	187.88	105.1
77.96	187.86	105.99
79.42	187.86	106.01
80.87	187.88	105.32
82.3	187.93	103.42
83.76	187.94	103.13
85.22	187.95	102.77
86.67	187.96	102.41
88.13	187.97	102
89.6	187.96	102.41
91.08	187.92	103.65
92.54	187.91	104.31
94.01	187.89	104.72
95.47	187.89	104.89
96.93	187.88	105.37
98.4	187.85	106.51
99.86	187.81	107.63
101.32	187.78	108.85
102.78	187.73	110.57
104.22	187.61	115.17
105.67	187.53	117.86
107.11	187.49	119.57
108.55	187.46	120.68
109.99	187.44	121.25
111.43	187.43	121.58
112.87	187.43	121.58
114.32	187.44	121.12
115.78	187.48	119.75
117.26	187.58	116.17
118.77	187.72	111.1
120.27	187.82	107.43
121.75	187.87	105.79
123.23	187.9	104.7
124.7	187.9	104.41
126.16	187.91	104.14
127.64	187.93	103.34
129.12	187.96	102.2
130.62	188	100.9
132.1	188.03	99.96
133.57	188.03	99.74
135.03	188.03	99.95
136.48	188	100.91
137.91	187.97	102.08
139.34	187.93	103.22
140.79	187.92	103.58
142.28	187.95	102.79
143.77	187.97	101.84
145.24	187.97	101.82
146.68	187.96	102.31
148.18	187.99	101.21
149.69	188.02	99.91
151.2	188.05	98.75
152.69	188.07	98.31
154.15	188.06	98.4
155.6	188.05	98.86
157.19	188.13	95.74
158.76	188.2	93.4
160.26	188.22	92.7
161.75	188.23	92.28
163.29	188.26	90.95
164.9	188.34	88.01
166.5	188.42	85.36
168.08	188.47	83.41
169.73	188.56	79.93
171.47	188.7	75.09
173.25	188.85	69.45
174.99	188.97	64.94
42.55	187.5	64.26
44.2	187.42	67.45
45.86	187.32	71.22
47.52	187.21	75.36
49.15	187.12	78.81
50.76	187.04	81.84
52.33	186.98	84.01
53.87	186.94	85.65
55.42	186.89	87.72
56.96	186.84	89.48
58.5	186.79	91.31
60.02	186.76	92.68
61.54	186.72	94.06
63.05	186.68	95.55
64.56	186.65	96.7
66.06	186.62	97.8
67.54	186.61	98.28
69.03	186.59	99
70.53	186.55	100.4
72.03	186.51	102.05
73.53	186.46	103.85
75.04	186.41	105.77
76.52	186.38	107.11
77.99	186.36	107.55
79.45	186.37	107.43
80.89	186.39	106.78
82.35	186.39	106.43
83.8	186.4	106.07
85.26	186.4	106.22
86.72	186.41	105.83
88.17	186.42	105.56
89.63	186.42	105.54
91.1	186.41	105.75
92.56	186.41	105.76
94.01	186.42	105.55
95.47	186.43	105.23
96.93	186.41	105.69
98.4	186.38	107.07
99.86	186.35	107.99
101.32	186.31	109.49
102.78	186.24	112.45
104.22	186.13	116.27
105.66	186.05	119.6
107.1	186.01	121.1
108.54	185.98	122.23
109.98	185.97	122.61
111.42	185.96	123.03
112.86	185.96	122.86
114.31	185.97	122.4
115.76	185.99	121.53
117.23	186.07	118.65
118.74	186.22	113.14
120.26	186.34	108.51
121.74	186.39	106.47
123.22	186.42	105.4
124.69	186.43	105.03
126.15	186.43	104.94
127.6	186.43	105.18
129.06	186.42	105.42
130.54	186.44	104.68
132	186.45	104.42
133.47	186.46	104.04
134.93	186.46	104.04
136.39	186.45	104.26
137.84	186.44	104.84
139.27	186.41	105.75
140.7	186.38	106.78
142.19	186.4	105.95
143.67	186.42	105.2
145.16	186.45	104.11
146.66	186.49	102.88
148.19	186.54	100.91
149.73	186.59	98.81
151.25	186.63	97.48
152.75	186.65	96.5
154.24	186.66	96.07
155.7	186.66	96.27
157.18	186.66	96.17
158.71	186.7	94.61
160.24	186.74	93.13
161.78	186.78	91.67
163.33	186.82	90.04
164.93	186.89	87.38
166.52	186.95	85.08
168.1	187	82.91
169.71	187.07	80.49
171.42	187.19	76
173.18	187.32	70.81
174.94	187.45	65.92
42.58	185.99	64.89
44.21	185.91	67.88
45.89	185.81	71.97
47.54	185.71	75.78
49.16	185.63	79.01
50.75	185.56	81.64
52.31	185.51	83.67
53.86	185.47	85.46
55.41	185.42	87.48
56.94	185.39	88.74
58.47	185.34	90.53
60	185.3	92.01
61.53	185.26	93.72
63.08	185.19	96.53
64.63	185.12	99.17
66.12	185.1	99.96
67.61	185.08	100.78
69.09	185.06	101.71
70.6	185.02	103.21
72.09	184.99	104.4
73.56	184.97	105.21
75.04	184.95	106.05
76.52	184.93	106.86
77.98	184.92	107.09
79.44	184.92	107.17
80.9	184.92	107.34
82.35	184.93	106.9
83.81	184.93	106.86
85.26	184.94	106.45
86.73	184.93	106.77
88.18	184.94	106.3
89.64	184.95	106.27
91.1	184.95	106.18
92.56	184.95	105.99
94.01	184.96	105.65
95.48	184.95	105.94
96.94	184.94	106.66
98.4	184.9	107.87
99.86	184.88	108.78
101.32	184.85	110.11
102.78	184.77	113.23
104.22	184.63	118.59
105.66	184.57	120.94
107.1	184.54	122.4
108.54	184.51	123.33
109.97	184.5	123.78
111.41	184.5	124
112.85	184.5	123.91
114.3	184.51	123.52
115.75	184.53	122.69
117.21	184.58	120.55
118.71	184.71	115.67
120.23	184.84	110.47
121.72	184.9	107.89
123.21	184.95	106.07
124.68	184.97	105.16
126.15	184.98	104.9
127.6	184.97	105.17
129.06	184.96	105.64
130.51	184.95	106.02
131.97	184.95	105.91
133.43	184.95	106.04
134.89	184.95	105.98
136.33	184.94	106.51
137.8	184.95	106.19
139.26	184.95	106.02
140.72	184.94	106.29
142.17	184.94	106.37
143.63	184.94	106.53
145.11	184.95	105.84
146.59	184.97	105.04
148.1	185.01	103.69
149.6	185.03	102.61
151.11	185.07	101.28
152.63	185.1	99.83
154.15	185.14	98.49
155.66	185.17	97.28
157.19	185.2	95.79
158.71	185.23	94.62
160.26	185.28	92.84
161.81	185.32	91.08
163.37	185.37	89.24
164.95	185.42	86.97
166.54	185.49	84.52
168.12	185.54	82.5
169.72	185.59	80.34
171.39	185.68	76.68
173.15	185.82	71.38
174.89	185.93	66.74
42.61	184.47	65.46
44.27	184.38	69.26
45.92	184.3	72.88
47.56	184.21	76.22
49.17	184.14	79.36
50.75	184.09	81.58
52.32	184.03	83.76
53.85	184	85.26
55.39	183.96	86.91
56.93	183.92	88.41
58.45	183.89	89.77
60	183.83	92.06
61.55	183.78	94.5
63.1	183.71	97.06
64.64	183.65	99.65
66.16	183.6	101.62
67.67	183.57	103.15
69.16	183.54	104.11
70.64	183.52	105.25
72.1	183.52	105.24
73.58	183.5	105.76
75.05	183.49	106.47
76.51	183.49	106.48
77.98	183.48	106.81
79.44	183.47	107.19
80.9	183.47	107.13
82.36	183.47	107.07
83.82	183.46	107.64
85.27	183.48	106.9
86.73	183.48	106.68
88.19	183.48	106.86
89.64	183.48	106.67
91.1	183.48	106.58
92.56	183.49	106.19
94.02	183.49	106.16
95.48	183.48	106.61
96.94	183.46	107.66
98.4	183.43	108.61
99.86	183.41	109.6
101.32	183.36	111.74
102.78	183.26	115.94
104.22	183.15	120.34
105.66	183.11	122.09
107.1	183.07	123.52
108.53	183.05	124.5
109.97	183.04	125.08
111.41	183.03	125.17
112.85	183.04	125
114.29	183.05	124.4
115.74	183.08	123.36
117.2	183.12	121.75
118.69	183.21	117.82
120.2	183.33	112.83
121.71	183.42	109.05
123.19	183.47	107.34
124.67	183.5	105.82
126.14	183.52	105.21
127.61	183.52	105.03
129.06	183.51	105.6
130.51	183.5	105.93
131.97	183.49	106.13
133.41	183.48	106.62
134.87	183.48	106.67
136.32	183.48	106.91
137.78	183.47	107.04
139.24	183.48	106.8
140.71	183.48	106.54
142.17	183.49	106.42
143.63	183.48	106.57
145.09	183.49	106.37
146.57	183.5	105.85
148.07	183.53	104.58
149.55	183.54	104.01
151.05	183.57	102.89
152.55	183.59	102.07
154.07	183.63	100.48
155.63	183.68	98.13
157.19	183.74	95.73
158.74	183.78	93.99
160.29	183.83	92.12
161.84	183.87	90.38
163.4	183.91	88.52
164.99	183.97	86.13
166.57	184.02	83.99
168.14	184.07	82.14
169.72	184.11	80.32
171.37	184.19	77.08
173.07	184.29	72.9
174.85	184.42	67.59
176.58	184.52	63.29
42.63	182.96	65.96
44.29	182.88	69.72
45.94	182.8	73.24
47.58	182.71	76.86
49.18	182.65	79.61
50.74	182.61	81.45
52.31	182.56	83.51
53.86	182.52	85.42
55.39	182.48	86.91
56.91	182.46	88.12
58.46	182.41	90.13
60.02	182.35	92.59
61.57	182.3	95.09
63.11	182.24	97.53
64.64	182.19	99.52
66.16	182.15	101.47
67.66	182.11	102.96
69.16	182.09	104.16
70.64	182.07	105.07
72.11	182.06	105.36
73.58	182.05	105.93
75.05	182.04	106.21
76.51	182.03	106.61
77.98	182.01	107.3
79.44	182.02	107.15
80.9	182.01	107.36
82.36	182.02	107.08
83.82	182.01	107.39
85.28	182.01	107.59
86.74	182	107.77
88.19	182.01	107.34
89.65	182.02	107.26
91.11	182.02	106.88
92.56	182.04	106.38
94.02	182.03	106.42
95.48	182.02	107.12
96.95	181.99	108.38
98.41	181.95	110
99.87	181.91	111.78
101.32	181.86	114.02
102.78	181.77	117.88
104.22	181.7	120.95
105.66	181.65	123.01
107.09	181.61	124.67
108.53	181.59	125.72
109.96	181.58	126.17
111.4	181.58	126.12
112.84	181.58	125.94
114.28	181.6	125.13
115.73	181.63	123.99
117.19	181.67	122.32
118.67	181.73	119.66
120.16	181.82	115.85
121.67	181.92	111.42
123.17	181.98	108.65
124.66	182.02	106.87
126.13	182.05	105.82
127.6	182.06	105.43
129.05	182.05	105.9
130.5	182.04	106.3
131.95	182.02	107.02
133.4	182.02	107.14
134.85	182.01	107.57
136.31	182.01	107.6
137.76	182.01	107.59
139.24	182.02	107.08
140.71	182.03	106.69
142.17	182.03	106.55
143.64	182.04	106.13
145.11	182.05	105.84
146.59	182.06	105.19
148.08	182.08	104.42
149.57	182.1	103.4
151.07	182.13	102.38
152.57	182.15	101.38
154.08	182.18	100.16
155.62	182.22	98.44
157.19	182.28	95.73
158.77	182.33	93.28
160.34	182.38	91.05
161.89	182.42	89.33
163.43	182.46	87.92
165	182.5	85.96
166.57	182.55	83.91
168.13	182.58	82.31
169.73	182.63	80.14
171.36	182.7	77.22
173.05	182.79	73.34
174.8	182.9	68.48
176.53	183	64.32
42.66	181.45	66.71
44.31	181.37	70.24
45.97	181.29	74.02
47.6	181.22	77.29
49.18	181.17	79.68
50.75	181.12	81.78
52.31	181.08	83.67
53.86	181.04	85.37
55.39	181.01	86.95
56.94	180.97	88.9
58.49	180.92	90.94
60.04	180.87	93.34
61.59	180.81	95.84
63.12	180.77	97.67
64.65	180.73	99.82
66.16	180.69	101.67
67.66	180.66	102.83
69.15	180.64	103.8
70.63	180.62	104.8
72.11	180.6	105.37
73.58	180.6	105.73
75.04	180.59	105.97
76.52	180.57	106.94
77.98	180.57	106.9
79.44	180.57	107.02
80.9	180.56	107.26
82.37	180.55	107.66
83.83	180.55	107.86
85.28	180.55	107.93
86.74	180.55	107.96
88.19	180.56	107.44
89.65	180.57	107.05
91.11	180.57	106.97
92.56	180.58	106.68
94.03	180.56	107.29
95.49	180.54	108.36
96.95	180.51	109.57
98.41	180.47	111.24
99.87	180.42	113.57
101.33	180.35	116.81
102.78	180.29	119.7
104.22	180.24	122.09
105.65	180.19	124.18
107.09	180.16	125.68
108.52	180.13	126.91
109.95	180.12	127.39
111.39	180.12	127.45
112.83	180.13	127.02
114.27	180.14	126.21
115.72	180.17	124.99
117.18	180.21	123.26
118.65	180.26	121.16
120.14	180.33	117.68
121.64	180.42	113.53
123.14	180.5	110.31
124.64	180.54	108.11
126.12	180.58	106.66
127.59	180.59	106.1
129.05	180.59	106.14
130.5	180.58	106.54
131.95	180.58	106.64
133.4	180.57	106.99
134.85	180.55	107.69
136.3	180.55	107.76
137.76	180.56	107.57
139.23	180.56	107.3
140.7	180.57	106.87
142.17	180.58	106.51
143.64	180.59	106.03
145.11	180.6	105.66
146.59	180.61	105.08
148.08	180.63	104.21
149.58	180.65	103.29
151.07	180.67	102.5
152.57	180.69	101.34
154.08	180.71	100.36
155.6	180.74	98.88
157.16	180.79	96.64
158.75	180.85	93.81
160.34	180.92	90.91
161.89	180.95	89.24
163.44	180.99	87.71
165	181.03	85.92
166.57	181.07	84.05
168.15	181.11	81.97
169.73	181.15	80.09
171.35	181.21	77.48
173.04	181.29	73.68
174.78	181.39	69.02
176.49	181.48	64.95
41.06	180	64.61
42.71	179.93	67.73
44.37	179.86	71.42
46.01	179.78	75.03
47.61	179.73	77.67
49.2	179.68	80.04
50.77	179.63	82.16
52.33	179.59	84.16
53.87	179.56	85.71
55.41	179.53	87.37
56.97	179.47	89.78
58.54	179.42	92.44
60.08	179.37	94.63
61.61	179.33	96.57
63.13	179.3	98.28
64.65	179.26	99.93
66.16	179.23	101.43
67.65	179.21	102.63
69.14	179.19	103.56
70.63	179.17	104.6
72.11	179.15	105.35
73.57	179.14	105.66
75.04	179.13	106.18
76.52	179.12	106.95
77.98	179.11	107.22
79.45	179.1	107.59
80.91	179.09	108.01
82.37	179.1	107.95
83.83	179.1	107.91
85.29	179.09	108
86.74	179.1	107.76
88.2	179.1	107.57
89.65	179.11	107.37
91.11	179.11	107.09
92.57	179.11	107.35
94.03	179.09	108.17
95.5	179.07	109.36
96.96	179.04	110.58
98.42	179	112.27
99.87	178.95	114.7
101.33	178.89	117.97
102.78	178.83	120.79
104.22	178.78	123.09
105.65	178.73	125.22
107.08	178.7	126.92
108.52	178.67	128.12
109.95	178.66	128.59
111.38	178.66	128.69
112.82	178.67	128.28
114.26	178.69	127.19
115.71	178.72	125.88
117.17	178.76	123.84
118.64	178.81	121.72
120.11	178.86	119.25
121.61	178.94	115.6
123.12	179.01	112.04
124.61	179.07	109.35
126.09	179.1	107.96
127.57	179.11	107.1
129.04	179.12	106.62
130.5	179.13	106.48
131.95	179.12	107.03
133.4	179.11	107.18
134.85	179.1	107.65
136.31	179.1	107.55
137.76	179.1	107.78
139.21	179.1	107.86
140.68	179.1	107.49
142.15	179.11	107.16
143.62	179.12	106.8
145.09	179.13	106.31
146.57	179.14	105.73
148.06	179.16	104.77
149.56	179.18	103.89
151.06	179.2	102.75
152.56	179.22	101.82
154.08	179.25	100.32
155.59	179.28	99.06
157.14	179.32	97.14
158.7	179.36	95.03
160.28	179.42	92.38
161.86	179.47	89.88
163.43	179.51	87.83
165	179.55	86.02
166.55	179.58	84.35
168.14	179.63	82.32
169.72	179.67	80.21
171.34	179.72	77.76
172.98	179.78	74.67
174.72	179.88	70.16
176.46	179.97	65.6
178.21	180.07	61.09
41.07	178.49	64.87
42.72	178.43	68.17
44.38	178.36	71.81
46.05	178.28	75.79
47.64	178.23	78.32
49.22	178.18	80.56
50.79	178.14	82.74
52.35	178.1	84.66
53.9	178.07	86.47
55.45	178.03	88.46
57.02	177.97	91.31
58.57	177.93	93.51
60.11	177.89	95.39
61.63	177.86	97.27
63.15	177.82	98.85
64.67	177.79	100.52
66.17	177.76	102.03
67.66	177.74	103.04
69.16	177.72	104.22
70.64	177.7	105.1
72.11	177.69	105.56
73.58	177.68	105.96
75.06	177.67	106.84
76.52	177.66	106.96
77.99	177.66	107.38
79.46	177.64	108.11
80.91	177.64	107.98
82.37	177.64	108.03
83.82	177.65	107.66
85.29	177.64	108.26
86.74	177.65	107.75
88.2	177.65	107.61
89.65	177.66	107.33
91.12	177.64	108
92.58	177.63	108.52
94.04	177.61	109.51
95.5	177.59	110.66
96.96	177.57	111.88
98.42	177.53	113.9
99.88	177.48	116.26
101.33	177.42	119.03
102.78	177.37	121.88
104.21	177.32	124.44
105.65	177.28	126.45
107.08	177.24	128.39
108.51	177.22	129.53
109.94	177.21	129.99
111.37	177.21	129.95
112.81	177.22	129.54
114.25	177.23	128.61
115.7	177.26	127.06
117.16	177.31	124.75
118.63	177.36	122.33
120.11	177.41	119.74
121.59	177.47	116.93
123.08	177.52	114.2
124.58	177.58	111.37
126.07	177.62	109.16
127.55	177.64	108.06
129.02	177.65	107.57
130.49	177.66	107.12
131.94	177.66	107.25
133.4	177.66	107.19
134.86	177.66	106.94
136.31	177.65	107.55
137.77	177.65	107.54
139.22	177.65	107.53
140.68	177.65	107.6
142.13	177.65	107.69
143.6	177.66	107.3
145.07	177.66	106.96
146.55	177.68	106.25
148.04	177.69	105.51
149.52	177.7	104.95
151.03	177.73	103.64
152.54	177.75	102.38
154.04	177.77	101.25
155.56	177.8	99.82
157.11	177.84	97.79
158.66	177.88	95.87
160.22	177.92	93.71
161.8	177.97	91.31
163.39	178.02	88.82
164.98	178.06	86.45
166.56	178.11	84.22
168.13	178.14	82.43
169.71	178.18	80.58
171.31	178.23	78.23
172.97	178.29	74.94
174.67	178.37	71.04
176.45	178.47	65.82
178.17	178.55	61.89
41.13	176.97	66.07
42.77	176.92	69.12
44.42	176.85	72.65
46.06	176.79	76.1
47.66	176.74	78.74
49.24	176.69	81.15
50.81	176.65	83.26
52.37	176.61	85.35
53.94	176.57	87.63
55.5	176.53	89.95
57.06	176.48	92.42
58.61	176.44	94.58
60.13	176.42	96.04
61.65	176.38	97.7
63.17	176.35	99.37
64.68	176.32	101.04
66.18	176.3	102.35
67.68	176.28	103.51
69.16	176.26	104.35
70.64	176.25	105.05
72.12	176.23	105.89
73.58	176.23	106.15
75.05	176.22	106.63
76.52	176.21	106.91
77.99	176.2	107.5
79.45	176.2	107.43
80.91	176.2	107.71
82.37	176.2	107.74
83.83	176.19	108
85.29	176.19	108.25
86.74	176.2	107.55
88.2	176.2	107.69
89.66	176.19	108.04
91.12	176.18	108.8
92.59	176.16	109.76
94.05	176.14	110.61
95.51	176.13	111.5
96.97	176.1	112.95
98.43	176.06	115.05
99.88	176.01	117.48
101.33	175.96	120.19
102.78	175.9	123.27
104.21	175.85	125.98
105.64	175.81	128.34
107.07	175.78	129.87
108.5	175.76	130.88
109.93	175.75	131.53
111.36	175.75	131.57
112.8	175.76	130.93
114.24	175.78	129.87
115.69	175.81	128.28
117.15	175.85	126.01
118.62	175.91	123.15
120.1	175.96	120.33
121.58	176	118.05
123.06	176.05	115.64
124.55	176.1	112.93
126.05	176.14	110.64
127.53	176.17	109.11
129	176.18	108.4
130.47	176.19	107.96
131.93	176.2	107.69
133.4	176.21	107.06
134.86	176.21	107
136.32	176.21	106.99
137.77	176.21	107.28
139.23	176.2	107.3
140.69	176.2	107.37
142.15	176.21	107.15
143.61	176.21	107.04
145.08	176.21	106.78
146.54	176.22	106.59
148.02	176.23	106.08
149.5	176.24	105.56
150.98	176.25	104.93
152.47	176.26	104.16
154	176.3	102.36
155.53	176.33	100.54
157.07	176.36	98.71
158.63	176.4	96.69
160.17	176.43	94.85
161.74	176.47	92.68
163.33	176.52	90.23
164.92	176.57	87.61
166.52	176.62	85.09
168.1	176.65	83.16
169.69	176.69	80.92
171.29	176.73	78.68
172.93	176.79	75.76
174.63	176.86	71.79
176.39	176.95	66.88
178.15	177.04	62.23
41.12	175.48	65.87
42.78	175.42	69.49
44.45	175.35	73.37
46.08	175.29	76.58
47.68	175.24	79.4
49.26	175.2	81.6
50.85	175.16	84.28
52.41	175.12	86.47
53.98	175.08	88.66
55.55	175.03	91.32
57.1	174.99	93.63
58.63	174.96	95.32
60.16	174.93	96.98
61.68	174.9	98.64
63.19	174.88	100.03
64.7	174.85	101.61
66.2	174.83	102.84
67.68	174.82	103.67
69.16	174.8	104.48
70.64	174.79	105.09
72.12	174.78	105.77
73.59	174.77	106.26
75.06	174.76	106.91
76.52	174.76	107.06
77.98	174.75	107.29
79.45	174.75	107.4
80.91	174.75	107.5
82.37	174.74	107.76
83.83	174.74	107.95
85.28	174.74	107.74
86.74	174.74	108.08
88.2	174.73	108.28
89.67	174.72	109.1
91.13	174.71	109.85
92.59	174.69	110.78
94.05	174.68	111.51
95.51	174.66	112.64
96.97	174.63	114.04
98.43	174.59	116.21
99.88	174.55	118.65
101.33	174.5	121.6
102.78	174.44	125.01
104.21	174.38	128.16
105.64	174.35	130.31
107.07	174.33	131.37
108.5	174.31	132.15
109.93	174.3	132.72
111.36	174.3	132.67
112.79	174.31	132.27
114.23	174.33	131.29
115.67	174.35	129.82
117.13	174.39	127.85
118.61	174.45	124.55
120.09	174.51	121.13
121.57	174.55	118.72
123.05	174.59	116.55
124.53	174.63	114.19
126.02	174.66	112.34
127.51	174.7	110.27
128.99	174.72	109.2
130.46	174.73	108.52
131.92	174.74	108.14
133.39	174.75	107.69
134.85	174.75	107.36
136.32	174.75	107.21
137.78	174.76	107.02
139.23	174.75	107.32
140.69	174.76	107.14
142.15	174.75	107.24
143.61	174.75	107.18
145.08	174.76	106.87
146.54	174.76	106.74
148	174.76	106.54
149.48	174.77	106.04
150.96	174.78	105.41
152.45	174.8	104.73
153.95	174.82	103.63
155.47	174.84	102.21
157	174.87	100.64
158.55	174.91	98.45
160.11	174.94	96.39
161.66	174.97	94.54
163.23	175.01	92.35
164.84	175.06	89.4
166.45	175.11	86.56
168.05	175.16	84.03
169.66	175.2	81.58
171.27	175.24	79.1
172.91	175.3	76.06
174.59	175.36	72.53
176.34	175.44	67.88
178.08	175.52	63.52
41.14	173.97	66.43
42.81	173.91	70.13
44.48	173.85	74.15
46.1	173.8	77.11
47.7	173.75	79.79
49.29	173.71	82.43
50.87	173.67	84.85
52.45	173.63	87.32
54.02	173.59	89.99
55.6	173.54	92.73
57.13	173.51	94.46
58.67	173.48	96.57
60.2	173.45	98.31
61.71	173.43	99.58
63.21	173.41	100.89
64.71	173.39	102.09
66.21	173.37	103.23
67.69	173.35	104.1
69.18	173.34	105.04
70.65	173.33	105.56
72.12	173.32	106.09
73.6	173.31	106.69
75.06	173.3	107.02
76.53	173.3	107.58
77.99	173.3	107.36
79.45	173.29	107.67
80.91	173.29	107.68
82.37	173.29	107.91
83.83	173.29	107.9
85.29	173.28	108.39
86.76	173.27	109.06
88.22	173.26	109.59
89.68	173.25	110.15
91.14	173.24	110.66
92.6	173.23	111.38
94.06	173.22	112.2
95.52	173.2	113.37
96.98	173.17	114.99
98.43	173.14	117.05
99.89	173.1	119.6
101.33	173.03	123.31
102.78	172.97	127.24
104.21	172.92	130.37
105.64	172.89	132.25
107.06	172.87	133.4
108.49	172.86	134.07
109.92	172.85	134.33
111.34	172.85	134.47
112.77	172.86	134.09
114.21	172.87	133.25
115.65	172.89	131.91
117.1	172.92	130.12
118.57	172.97	127.04
120.07	173.05	122.6
121.55	173.1	119.59
123.03	173.13	117.38
124.51	173.17	115.4
126	173.2	113.43
127.48	173.23	111.57
128.96	173.25	110.39
130.44	173.27	109.39
131.9	173.27	108.9
133.37	173.28	108.51
134.84	173.29	108.01
136.3	173.29	107.84
137.77	173.3	107.43
139.23	173.3	107.36
140.68	173.29	107.68
142.14	173.29	107.64
143.6	173.3	107.46
145.06	173.3	107.35
146.52	173.3	107.26
147.99	173.3	107.03
149.46	173.31	106.55
150.93	173.32	106.2
152.41	173.32	105.75
153.9	173.34	104.89
155.4	173.36	103.82
156.92	173.38	102.62
158.46	173.41	100.68
160.02	173.44	98.41
161.57	173.47	96.58
163.15	173.51	94.07
164.75	173.56	91.41
166.36	173.61	88.46
167.98	173.65	85.66
169.61	173.7	82.56
171.24	173.75	79.75
172.88	173.8	76.8
174.58	173.86	72.84
176.33	173.94	68.13
178.05	174	64.15
41.17	172.47	67.06
42.83	172.41	70.68
44.51	172.34	74.93
46.12	172.3	77.69
47.72	172.26	80.28
49.33	172.21	83.4
50.92	172.17	86.07
52.51	172.13	89.01
54.09	172.09	91.82
55.64	172.05	94.04
57.18	172.02	95.92
58.71	172	97.65
60.23	171.97	99.26
61.74	171.95	100.63
63.24	171.93	101.92
64.74	171.91	102.99
66.22	171.9	103.86
67.72	171.88	105.01
69.19	171.87	105.55
70.66	171.87	106.11
72.14	171.86	106.62
73.61	171.85	107.08
75.07	171.85	107.22
76.53	171.85	107.35
77.99	171.84	107.64
79.45	171.84	107.78
80.91	171.84	108.07
82.38	171.83	108.44
83.84	171.82	108.86
85.31	171.81	109.48
86.77	171.8	110.15
88.23	171.79	110.69
89.69	171.79	111.09
91.15	171.78	111.49
92.61	171.77	112.13
94.06	171.76	112.88
95.52	171.74	114.23
96.98	171.71	115.89
98.43	171.69	117.5
99.89	171.64	120.97
101.34	171.56	125.73
102.78	171.49	130.19
104.2	171.45	133.15
105.63	171.43	134.51
107.06	171.41	135.58
108.48	171.4	136.1
109.91	171.4	136.25
111.33	171.4	136.23
112.76	171.4	136.02
114.19	171.41	135.4
115.63	171.43	134.23
117.08	171.46	132.4
118.54	171.5	129.72
120.04	171.57	125.04
121.53	171.64	120.96
123.02	171.68	118.27
124.49	171.7	116.77
125.97	171.73	114.87
127.46	171.76	113
128.94	171.78	111.63
130.41	171.79	110.82
131.88	171.81	109.89
133.35	171.82	109.16
134.82	171.82	108.86
